player_id,player_name,team_name,position,age,nationality,appearances,minutes,goals,assists,shots,shots_on_target,passes,pass_accuracy,tackles,interceptions,duels,duels_won,yellow_cards,red_cards,rating
37703269,Franjo Posavac,Lokomotiva Zagreb,Defender,23.0,Bosnia and Herzegovina,3.0,140.0,0.0,0.0,1.0,1.0,25.0,68.0,1.0,0.0,11.0,3.0,0.0,0.0,6.03
37717672,Ivan Katic ,Lokomotiva Zagreb,Midfielder,20.0,Croatia,20.0,1120.0,0.0,0.0,12.0,1.0,467.0,79.23,20.0,7.0,137.0,64.0,8.0,0.0,6.51
72813,Domagoj Antolic,Lokomotiva Zagreb,Midfielder,36.0,Croatia,13.0,610.0,1.0,1.0,5.0,1.0,393.0,90.59,7.0,3.0,50.0,21.0,2.0,0.0,6.72
37567341,David Mejía,Vukovar,Midfielder,23.0,Colombia,11.0,743.0,1.0,1.0,14.0,2.0,332.0,84.64,21.0,10.0,96.0,46.0,7.0,0.0,6.94
41245,Törles Knöll,Vukovar,Attacker,28.0,Germany,5.0,211.0,0.0,0.0,1.0,0.0,34.0,70.59,1.0,0.0,20.0,9.0,0.0,0.0,6.46
37556504,Paul Tabinas,Vukovar,Defender,24.0,Philippines,9.0,505.0,0.0,1.0,2.0,0.0,123.0,75.61,12.0,4.0,58.0,29.0,0.0,0.0,6.48
74068,Josip Elez,Vukovar,Defender,32.0,Croatia,5.0,298.0,0.0,0.0,0.0,0.0,177.0,84.75,3.0,3.0,28.0,14.0,1.0,0.0,6.43
37705455,Luiz Filipe,Vukovar,Defender,22.0,Brazil,2.0,124.0,0.0,0.0,0.0,0.0,30.0,73.33,1.0,3.0,4.0,2.0,1.0,0.0,6.14
37748224,Simun Butic,Vukovar,Attacker,20.0,,16.0,954.0,1.0,2.0,18.0,5.0,130.0,68.46,9.0,2.0,70.0,26.0,2.0,0.0,6.45
37645191,Luka Klanac,Vukovar,Attacker,21.0,Germany,8.0,284.0,0.0,0.0,5.0,2.0,37.0,72.97,2.0,2.0,34.0,11.0,1.0,0.0,6.54
37667333,Kristijan Cabrajic,Vukovar,Defender,22.0,Croatia,20.0,1449.0,0.0,1.0,6.0,0.0,485.0,77.53,32.0,23.0,138.0,72.0,3.0,0.0,6.43
37287270,Dominik Mulac,Vukovar,Defender,27.0,Croatia,7.0,383.0,0.0,0.0,5.0,2.0,140.0,74.29,3.0,8.0,22.0,10.0,1.0,0.0,6.62
37586806,Samuel Koeberlé,Vukovar,Midfielder,21.0,France,5.0,134.0,0.0,0.0,1.0,0.0,56.0,76.79,6.0,2.0,17.0,7.0,0.0,0.0,6.47
4545523,Rafael Camacho,Vukovar,Attacker,26.0,Portugal,9.0,340.0,0.0,1.0,4.0,1.0,64.0,71.88,4.0,0.0,33.0,10.0,1.0,0.0,6.52
462256,Marin Pilj,Vukovar,Midfielder,29.0,Croatia,8.0,354.0,0.0,0.0,3.0,1.0,164.0,86.59,6.0,1.0,30.0,15.0,4.0,0.0,6.54
37266041,Jakov Suver,Vukovar,Defender,23.0,Croatia,7.0,521.0,0.0,0.0,2.0,1.0,207.0,82.61,8.0,8.0,33.0,21.0,0.0,0.0,6.68
75320,Matej Marković,Vukovar,Goalkeeper,29.0,Bosnia and Herzegovina,1.0,90.0,0.0,0.0,0.0,0.0,28.0,28.57,0.0,0.0,3.0,3.0,0.0,0.0,6.9
37695127,Leoni Gastaldelo,Vukovar,Midfielder,23.0,Brazil,4.0,100.0,0.0,0.0,1.0,1.0,16.0,68.75,1.0,3.0,18.0,6.0,0.0,0.0,6.31
37615226,Raí,Vukovar,Attacker,22.0,Brazil,3.0,30.0,0.0,0.0,1.0,0.0,19.0,73.68,0.0,0.0,9.0,3.0,0.0,0.0,6.51
14726337,Tyron Tormin,Vukovar,Attacker,25.0,France,3.0,112.0,0.0,0.0,5.0,2.0,30.0,86.67,4.0,0.0,16.0,10.0,1.0,0.0,6.81
22169296,Keyendrah Simmonds,Vukovar,Attacker,25.0,England,3.0,112.0,0.0,0.0,3.0,0.0,23.0,60.87,1.0,0.0,10.0,2.0,1.0,0.0,6.45
3877071,Ricardo Henning,Vukovar,Defender,25.0,Jamaica,7.0,630.0,0.0,0.0,1.0,1.0,341.0,87.98,5.0,6.0,36.0,16.0,0.0,0.0,6.41
37709571,Lovre Kulusic,Vukovar,Midfielder,19.0,Croatia,7.0,363.0,0.0,0.0,6.0,3.0,49.0,63.27,2.0,1.0,58.0,19.0,3.0,0.0,6.33
37574635,Pocholo Bugas,Vukovar,Attacker,24.0,Philippines,3.0,32.0,0.0,0.0,0.0,0.0,13.0,38.46,0.0,0.0,11.0,3.0,0.0,0.0,6.58
74016,Alen Jurilj,Vukovar,Attacker,30.0,Bosnia and Herzegovina,20.0,1222.0,2.0,1.0,11.0,6.0,223.0,65.92,10.0,5.0,98.0,44.0,3.0,0.0,6.64
21072869,Kristijan Pavicic,Vukovar,Defender,27.0,Croatia,24.0,1903.0,0.0,0.0,6.0,1.0,639.0,74.8,41.0,45.0,154.0,82.0,5.0,0.0,6.62
13553593,Halid Šabanović,Vukovar,Defender,26.0,Bosnia and Herzegovina,1.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54
74197,Antonio Bosec,Vukovar,Defender,28.0,Croatia,10.0,640.0,0.0,0.0,0.0,0.0,177.0,66.67,13.0,4.0,58.0,27.0,2.0,0.0,6.33
37538351,Eniss Shabani,Vukovar,Midfielder,23.0,Albania,27.0,2165.0,0.0,2.0,19.0,6.0,819.0,74.24,44.0,26.0,270.0,148.0,6.0,0.0,6.78
37656051,Vito Caic,Vukovar,Midfielder,21.0,Croatia,25.0,1813.0,1.0,1.0,15.0,2.0,757.0,77.68,28.0,19.0,171.0,86.0,5.0,1.0,6.55
37550997,Moreno Zivkovic,Vukovar,Defender,22.0,Croatia,14.0,1199.0,0.0,1.0,1.0,0.0,483.0,84.27,21.0,19.0,110.0,65.0,4.0,0.0,6.5
23277919,Kerim Çalhanoğlu,Vukovar,Defender,23.0,Germany,22.0,1350.0,1.0,2.0,12.0,4.0,482.0,67.01,33.0,19.0,132.0,65.0,2.0,0.0,6.73
37648988,Robin González,Vukovar,Midfielder,27.0,Colombia,35.0,2946.0,7.0,5.0,51.0,19.0,879.0,82.48,51.0,14.0,411.0,208.0,6.0,0.0,6.91
183566,Jakov Biljan,Vukovar,Midfielder,30.0,Croatia,14.0,581.0,0.0,0.0,4.0,0.0,143.0,81.12,10.0,8.0,57.0,31.0,3.0,0.0,6.52
38209084,Niko Pajvančić,Vukovar,Centre Forward,17.0,Croatia,3.0,16.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,5.0,2.0,0.0,0.0,6.37
74035,Josip Špoljarić,Vukovar,Midfielder,29.0,Croatia,13.0,262.0,0.0,0.0,4.0,0.0,90.0,68.89,2.0,1.0,39.0,17.0,0.0,0.0,6.43
37583387,Lovro Banovec,Vukovar,Attacker,24.0,Croatia,31.0,2394.0,4.0,5.0,34.0,9.0,592.0,68.41,59.0,24.0,392.0,167.0,5.0,0.0,6.75
21404328,Antonio Đaković,Vukovar,Goalkeeper,25.0,Croatia,6.0,540.0,0.0,0.0,0.0,0.0,123.0,65.85,1.0,0.0,6.0,4.0,0.0,0.0,7.05
37542102,Marino Bulat,Vukovar,Goalkeeper,27.0,Croatia,21.0,1890.0,0.0,0.0,0.0,0.0,498.0,51.0,0.0,0.0,4.0,3.0,2.0,0.0,6.77
73481,Jakov Puljic,Vukovar,Attacker,32.0,Croatia,31.0,2743.0,16.0,0.0,76.0,31.0,651.0,67.28,20.0,11.0,365.0,156.0,7.0,0.0,7.04
75498,Mario Tadic,Vukovar,Defender,33.0,Croatia,22.0,1509.0,1.0,0.0,15.0,9.0,867.0,77.97,16.0,31.0,141.0,82.0,5.0,3.0,6.67
37316939,Nikita Vlasenko,Vukovar,Defender,25.0,Switzerland,8.0,674.0,0.0,0.0,1.0,0.0,288.0,79.86,6.0,17.0,28.0,17.0,0.0,0.0,6.46
37656551,Jakov Gurlica,Vukovar,Defender,22.0,Croatia,1.0,5.0,1.0,0.0,15.0,5.0,1.0,29400.0,2.0,19.0,2.0,2.0,3.0,0.0,6.9
62691,Mario Tičinović,Vukovar,Defender,34.0,Croatia,24.0,1737.0,0.0,3.0,8.0,4.0,594.0,75.08,26.0,20.0,196.0,92.0,3.0,0.0,6.65
23696786,Denis Pintol,Vukovar,Goalkeeper,26.0,Slovenia,8.0,720.0,0.0,0.0,0.0,0.0,228.0,64.47,1.0,0.0,6.0,5.0,0.0,0.0,6.71
133342,Lamine Ba,Varaždin,Defender,28.0,Mauritania,15.0,1311.0,0.0,0.0,5.0,3.0,648.0,85.34,19.0,22.0,102.0,52.0,4.0,0.0,6.83
37596446,Mate Antunovic,Varaždin,Attacker,22.0,Croatia,9.0,175.0,0.0,0.0,5.0,0.0,42.0,69.05,4.0,0.0,46.0,20.0,0.0,0.0,6.58
9636175,Vane Jovanov,Varaždin,Defender,27.0,Macedonia,12.0,839.0,0.0,0.0,3.0,0.0,221.0,67.42,20.0,4.0,94.0,51.0,2.0,0.0,6.58
6642534,Rüfat Abdullazada,Varaždin,Midfielder,25.0,Azerbaijan,9.0,355.0,0.0,2.0,6.0,1.0,113.0,76.99,4.0,2.0,51.0,17.0,0.0,0.0,6.54
84515,Gregor Sikosek,Varaždin,Defender,32.0,Slovenia,11.0,562.0,0.0,1.0,5.0,1.0,201.0,70.15,16.0,8.0,60.0,34.0,2.0,0.0,6.81
37582792,Luka Mamic,Varaždin,Midfielder,23.0,Croatia,30.0,2103.0,8.0,1.0,54.0,24.0,650.0,76.62,23.0,7.0,256.0,103.0,2.0,0.0,6.73
37724445,Sven Lesjak,Varaždin,Defender,19.0,Croatia,11.0,729.0,1.0,0.0,2.0,1.0,328.0,78.66,14.0,9.0,46.0,23.0,1.0,0.0,6.86
73640,Oliver Zelenika,Varaždin,Goalkeeper,33.0,Croatia,32.0,2880.0,0.0,0.0,0.0,0.0,774.0,65.76,0.0,0.0,13.0,11.0,2.0,0.0,6.92
37596432,Luka Posinković,Varaždin,Defender,,Croatia,5.0,272.0,0.0,0.0,2.0,1.0,58.0,68.97,5.0,1.0,25.0,10.0,0.0,0.0,6.25
10275580,Stipe Juric,Varaždin,Attacker,27.0,Bosnia and Herzegovina,6.0,170.0,1.0,0.0,3.0,2.0,44.0,70.45,1.0,0.0,21.0,12.0,0.0,0.0,6.68
38056981,Paizinho,Varaždin,Attacker,17.0,Angola,2.0,13.0,0.0,0.0,1.0,0.0,4.0,100.0,1.0,0.0,6.0,3.0,0.0,0.0,6.57
37551107,Leon Belcar,Varaždin,Midfielder,24.0,Croatia,16.0,1163.0,1.0,1.0,20.0,5.0,465.0,82.37,26.0,18.0,139.0,65.0,5.0,0.0,6.73
73844,Marko Dabro,Varaždin,Attacker,29.0,Croatia,8.0,149.0,3.0,1.0,8.0,1.0,38.0,71.05,1.0,1.0,22.0,4.0,0.0,0.0,6.54
32819228,Silvio Ilinkovic,Varaždin,Midfielder,23.0,Bosnia and Herzegovina,10.0,188.0,0.0,0.0,1.0,1.0,75.0,77.33,5.0,3.0,26.0,11.0,1.0,0.0,6.56
1525043,Matej Vuk,Varaždin,Attacker,26.0,Croatia,29.0,1699.0,3.0,1.0,31.0,7.0,473.0,72.52,31.0,16.0,212.0,130.0,4.0,0.0,6.85
7346393,Aleksa Latkovic,Varaždin,Midfielder,25.0,Montenegro,35.0,2492.0,8.0,6.0,63.0,25.0,663.0,80.69,39.0,8.0,275.0,127.0,6.0,0.0,7.09
13239047,Mario Mladenovski,Varaždin,Defender,25.0,Macedonia,22.0,1399.0,0.0,1.0,9.0,2.0,696.0,79.6,25.0,25.0,115.0,55.0,5.0,1.0,6.58
74274,Mario Marina,Varaždin,Midfielder,36.0,Bosnia and Herzegovina,28.0,1572.0,1.0,0.0,12.0,2.0,576.0,76.74,60.0,24.0,186.0,109.0,2.0,0.0,6.75
37633274,Ivan Canjuga,Varaždin,Attacker,20.0,Croatia,17.0,800.0,0.0,3.0,10.0,2.0,225.0,83.56,19.0,7.0,109.0,54.0,3.0,0.0,6.8
75000,Antonio Borsic,Varaždin,Defender,30.0,Croatia,30.0,2330.0,2.0,1.0,14.0,5.0,1053.0,78.16,39.0,19.0,189.0,95.0,3.0,1.0,6.64
