player_id,player_name,team_name,position,age,nationality,appearances,minutes,goals,assists,shots,shots_on_target,passes,pass_accuracy,tackles,interceptions,duels,duels_won,yellow_cards,red_cards,rating,goals_per90,assists_per90,shots_per90,shots_on_target_per90,passes_per90,tackles_per90,interceptions_per90,cards_per90,shot_accuracy,goal_conversion,pass_accuracy_ratio,duel_success_rate,minutes_per_appearance,goal_contribution_per90,attacking_score,creative_score,defensive_score,discipline_score,overall_score
37550997,Moreno Zivkovic,Dinamo Zagreb,Defender,22.0,Croatia,14.0,1199.0,0.0,1.0,1.0,0.0,483.0,84.27,21.0,19.0,110.0,65.0,4.0,0.0,6.5,0.0,0.0750625521267723,0.0750625521267723,0.0,36.25521267723103,1.5763135946622184,1.426188490408674,0.3002502085070892,0.0,0.0,0.8427,59.09090909090909,85.64285714285714,0.0750625521267723,17.91483113069016,62.77533039647577,74.22907488986783,19.162995594713664,48.392070484581495
100190,Ismaël Bennacer,Dinamo Zagreb,Midfielder,28.0,Algeria,17.0,956.0,1.0,2.0,8.0,4.0,670.0,89.25,27.0,11.0,147.0,89.0,2.0,0.0,7.13,0.0941422594142259,0.1882845188284518,0.7531380753138075,0.3765690376569037,63.07531380753138,2.5418410041841004,1.0355648535564854,0.1882845188284518,50.0,12.5,0.8925,60.54421768707483,56.23529411764706,0.2824267782426778,67.18061674008811,91.77679882525696,78.78120411160059,46.475770925110126,75.96916299559471
37725155,Sven Šunta,Dinamo Zagreb,Midfielder,19.0,Slovenia,6.0,90.0,0.0,1.0,3.0,1.0,63.0,80.95,5.0,1.0,14.0,9.0,0.0,0.0,6.67,0.0,1.0,3.0,1.0,63.0,5.0,1.0,0.0,33.333333333333336,0.0,0.8095,64.28571428571429,15.0,1.0,,,,,
37688868,Marko Zebić,Dinamo Zagreb,Defender,19.0,Croatia,3.0,270.0,0.0,0.0,1.0,1.0,242.0,91.32,7.0,3.0,13.0,8.0,0.0,0.0,7.4,0.0,0.0,0.3333333333333333,0.3333333333333333,80.66666666666667,2.333333333333333,1.0,0.0,100.0,0.0,0.9132,61.53846153846154,90.0,0.0,,,,,
134041,Miha Zajc,Dinamo Zagreb,Midfielder,32.0,Slovenia,23.0,1656.0,8.0,7.0,36.0,14.0,799.0,84.98,24.0,14.0,131.0,57.0,2.0,0.0,7.46,0.4347826086956521,0.3804347826086957,1.9565217391304348,0.7608695652173914,43.42391304347826,1.3043478260869563,0.7608695652173914,0.108695652173913,38.888888888888886,22.22222222222222,0.8498,43.51145038167939,72.0,0.8152173913043479,92.0704845814978,83.99412628487518,34.58149779735683,70.04405286343612,70.19823788546255
37778737,Josip Brundić,Dinamo Zagreb,Midfielder,19.0,,1.0,21.0,0.0,0.0,0.0,0.0,8.0,75.0,1.0,1.0,7.0,2.0,0.0,0.0,6.26,0.0,0.0,0.0,0.0,34.285714285714285,4.285714285714286,4.285714285714286,0.0,0.0,0.0,0.75,28.571428571428573,21.0,0.0,,,,,
54693,Robert Mudrazija,Dinamo Zagreb,Midfielder,29.0,Croatia,5.0,51.0,0.0,0.0,0.0,0.0,10.0,60.0,0.0,0.0,8.0,0.0,0.0,0.0,6.26,0.0,0.0,0.0,0.0,17.647058823529413,0.0,0.0,0.0,0.0,0.0,0.6,0.0,10.2,0.0,,,,,
448372,Gonzalo Villar,Dinamo Zagreb,Midfielder,28.0,Spain,11.0,356.0,1.0,1.0,5.0,2.0,247.0,88.66,6.0,1.0,47.0,29.0,1.0,0.0,6.75,0.2528089887640449,0.2528089887640449,1.2640449438202248,0.5056179775280899,62.443820224719104,1.5168539325842696,0.2528089887640449,0.2528089887640449,40.0,20.0,0.8865999999999999,61.70212765957447,32.36363636363637,0.5056179775280899,,,,,
540173,Sandro Kulenovic,Dinamo Zagreb,Attacker,26.0,Croatia,16.0,505.0,6.0,0.0,21.0,10.0,150.0,72.67,5.0,2.0,64.0,31.0,4.0,0.0,6.93,1.0693069306930694,0.0,3.742574257425743,1.7821782178217822,26.73267326732673,0.8910891089108911,0.3564356435643564,0.7128712871287128,47.61904761904762,28.571428571428573,0.7267,48.4375,31.5625,1.0693069306930694,99.55947136563877,23.421439060205582,26.284875183553595,1.321585903083701,44.91189427312775
1452457,Dejan Ljubicic,Dinamo Zagreb,Midfielder,28.0,Austria,15.0,1008.0,0.0,3.0,16.0,6.0,398.0,85.68,12.0,2.0,62.0,20.0,1.0,0.0,6.83,0.0,0.2678571428571428,1.4285714285714286,0.5357142857142857,35.535714285714285,1.0714285714285714,0.1785714285714285,0.0892857142857142,37.5,0.0,0.8568000000000001,32.25806451612903,67.2,0.2678571428571428,39.353891336270195,78.12041116005874,14.096916299559473,75.77092511013215,47.048458149779734
73489,Ivan Filipovic,Dinamo Zagreb,Goalkeeper,31.0,Croatia,9.0,810.0,0.0,0.0,0.0,0.0,256.0,75.0,1.0,0.0,4.0,4.0,0.0,0.0,6.83,0.0,0.0,0.0,0.0,28.444444444444443,0.1111111111111111,0.0,0.0,0.0,0.0,0.75,100.0,90.0,0.0,17.91483113069016,28.340675477239355,36.49045521292218,93.17180616740089,34.140969162995596
37512280,Niko Galesic,Dinamo Zagreb,Defender,25.0,Croatia,22.0,1405.0,0.0,0.0,14.0,3.0,962.0,87.01,32.0,16.0,121.0,70.0,1.0,0.0,6.85,0.0,0.0,0.896797153024911,0.192170818505338,61.62277580071174,2.04982206405694,1.0249110320284698,0.0640569395017793,21.428571428571427,0.0,0.8701000000000001,57.85123966942149,63.86363636363637,0.0,29.515418502202646,68.79588839941262,71.36563876651982,82.81938325991189,59.185022026431724
73519,Josip Misic,Dinamo Zagreb,Midfielder,32.0,Croatia,31.0,2658.0,2.0,3.0,29.0,10.0,1564.0,88.24,67.0,51.0,230.0,130.0,8.0,0.0,7.26,0.0677200902934537,0.1015801354401805,0.981941309255079,0.3386004514672686,52.957110609480814,2.2686230248307,1.72686230248307,0.2708803611738149,34.48275862068966,6.896551724137931,0.8824,56.52173913043478,85.74193548387096,0.1693002257336343,56.38766519823789,82.8193832599119,84.1409691629956,27.75330396475772,69.77973568281938
37540937,Mateo Lisica,Dinamo Zagreb,Attacker,22.0,Croatia,25.0,1387.0,2.0,8.0,21.0,6.0,507.0,86.59,25.0,9.0,116.0,64.0,1.0,0.0,6.97,0.129776496034607,0.5191059841384282,1.3626532083633742,0.3893294881038212,32.89834174477289,1.6222062004325883,0.5839942321557318,0.0648882480173035,28.571428571428573,9.523809523809524,0.8659,55.172413793103445,55.48,0.6488824801730353,67.62114537444934,78.56093979441998,53.15712187958885,82.37885462555066,68.03964757709251
75251,Bruno Goda,Dinamo Zagreb,Defender,28.0,Croatia,25.0,1587.0,0.0,2.0,9.0,0.0,874.0,78.95,48.0,24.0,191.0,116.0,2.0,0.0,6.8,0.0,0.1134215500945179,0.5103969754253308,0.0,49.56521739130435,2.722117202268431,1.3610586011342154,0.1134215500945179,0.0,0.0,0.7895,60.73298429319372,63.48,0.1134215500945179,17.91483113069016,67.40088105726873,87.66519823788546,69.60352422907489,58.85462555066079
