category,rank,player_id,player_name,team_name,position,age,minutes,goals,assists,goals_per90,assists_per90,attacking_score,creative_score,defensive_score,discipline_score,overall_score,dribbling_score,passing_score,duel_defending_score,progressive_midfielder_score,passer_defender_score,goalkeeper_score,age_bonus,reliability_bonus,age_potential_score,team_average_score,score_above_team_average,standout_bonus,weak_team_bonus,underrated_score
best_young_talents,2,37596354,Sergi Domínguez,Dinamo Zagreb,Defender,21.0,2576.0,2.0,3.0,0.0698757763975155,0.1048136645962733,81.09756097560975,87.39837398373983,76.01626016260163,60.55045871559633,79.40870440814498,31.269113149847097,67.43119266055047,82.24770642201835,63.41463414634147,79.01422764227644,,4.0,7.08256880733945,90.49127321548444,63.549995266537,15.858709141607989,7.929354570803994,0.0,87.33805897894898
best_young_talents,3,37324970,Marko Soldo,Dinamo Zagreb,Midfielder,22.0,689.0,3.0,1.0,0.3918722786647315,0.1306240928882438,92.56410256410255,76.92307692307692,83.07692307692308,64.22018348623854,82.19124911785461,68.348623853211,64.86238532110092,68.76146788990826,66.53846153846155,78.65384615384616,,2.0,1.2844036697247707,85.47565278757938,63.549995266537,18.64125385131761,9.320626925658807,0.0,91.5118760435134
best_young_talents,4,37704799,Adriano Jagusic,Slaven Koprivnica,Midfielder,20.0,1728.0,7.0,4.0,0.3645833333333333,0.2083333333333333,88.46153846153845,64.1025641025641,50.76923076923077,93.11926605504588,70.31192660550458,78.13455657492354,72.93577981651376,40.022935779816514,79.61538461538461,55.76923076923077,,6.0,5.064220183486238,81.37614678899082,50.79415848648339,19.51776811902119,9.758884059510596,0.0,80.07081066501517
best_young_talents,5,37540937,Mateo Lisica,Dinamo Zagreb,Attacker,22.0,1387.0,2.0,8.0,0.129776496034607,0.5191059841384282,26.543209876543205,98.76543209876544,76.5432098765432,82.11009174311927,68.76656472986747,47.400611620795104,70.00000000000001,42.86697247706422,75.46296296296296,85.49382716049382,,2.0,4.036697247706422,74.8032619775739,63.549995266537,5.216569463330472,2.608284731665236,0.0,71.3748494615327
best_young_talents,6,37694071,Niko Sigur,Hajduk Split,Midfielder,22.0,2224.0,1.0,2.0,0.0404676258992805,0.0809352517985611,32.82051282051282,81.28205128205128,87.17948717948718,42.201834862385326,64.60479887085391,57.41590214067279,69.12844036697248,66.23853211009174,45.38461538461539,80.03205128205128,,2.0,6.311926605504588,72.9167254763585,56.332793137714695,8.272005733139217,4.1360028665696085,0.0,68.74080173742352
best_young_talents,7,37563601,Luka Stojkovic,Dinamo Zagreb,Midfielder,22.0,1812.0,7.0,12.0,0.347682119205298,0.5960264900662252,85.12820512820512,81.02564102564102,36.92307692307693,31.65137614678899,64.08821453775582,56.80428134556575,82.56880733944955,28.784403669724767,74.61538461538461,55.96153846153847,,2.0,5.284403669724771,71.37261820748058,63.549995266537,0.5382192712188214,0.2691096356094107,0.0,64.35732417336523
best_young_talents,8,37719905,Matija Subotic,Lokomotiva Zagreb,Midfielder,18.0,2055.0,0.0,2.0,0.0,0.0875912408759124,11.282051282051285,75.12820512820512,63.58974358974359,93.11926605504588,54.31192660550459,67.43119266055045,45.275229357798175,45.16055045871559,32.69230769230769,55.16025641025641,,10.0,5.981651376146789,70.29357798165138,46.7144582272687,7.597468378235888,3.798734189117944,1.8632872098053603,59.973948004427896
best_young_talents,9,37660075,Ante Kavelj,Gorica,Midfielder,20.0,3106.0,3.0,2.0,0.0869285254346426,0.0579523502897617,55.64102564102564,27.179487179487182,77.43589743589745,77.06422018348624,55.783345095271706,32.87461773700306,34.49541284403669,76.8348623853211,33.07692307692308,49.48717948717949,,6.0,7.926605504587156,69.70995059985886,48.59093815867933,7.192406936592377,3.5962034682961885,0.925047244100046,60.30459580766794
best_young_talents,10,37690641,Filip Kruselj,Slaven Koprivnica,Defender,21.0,2226.0,2.0,3.0,0.0808625336927223,0.1212938005390835,82.92682926829269,35.77235772357724,59.34959349593496,53.211009174311926,58.73573506377266,46.48318042813455,48.1651376146789,61.78899082568807,61.89024390243903,43.54674796747968,,4.0,6.348623853211008,69.08435891698366,50.79415848648339,7.941576577289268,3.970788288644634,0.0,62.70652335241729
best_young_talents,11,37596437,Roko Brajkovic,Hajduk Split,Attacker,21.0,1300.0,3.0,3.0,0.2076923076923077,0.2076923076923077,52.77777777777778,82.71604938271605,45.67901234567901,61.00917431192661,60.45276928304451,61.16207951070336,59.63302752293578,30.98623853211009,78.24074074074075,65.66358024691358,,4.0,3.5779816513761467,68.03075093442067,56.332793137714695,4.119976145329815,2.059988072664908,0.0,62.51275735570942
best_young_talents,12,37661771,Iker Almena,Hajduk Split,Attacker,22.0,1571.0,3.0,2.0,0.1718650541056652,0.1145767027371101,43.20987654320987,78.70370370370371,54.629629629629626,84.40366972477064,61.40332993544003,85.77981651376147,58.07339449541284,24.86238532110092,74.76851851851852,69.9074074074074,,2.0,4.605504587155964,68.00883452259599,56.332793137714695,5.070536797725332,2.535268398862666,0.0,63.9385983343027
best_young_talents,13,37598782,Matteo Pérez Vinlöf,Dinamo Zagreb,Defender,20.0,1647.0,0.0,3.0,0.0,0.1639344262295081,43.49593495934959,82.92682926829268,45.1219512195122,52.75229357798165,56.73864399194451,83.94495412844036,81.74311926605506,53.41743119266055,83.84146341463415,62.19512195121951,,6.0,4.8807339449541285,67.61937793689863,63.549995266537,-6.811351274592489,0.0,0.0,56.73864399194451
best_young_talents,14,37528365,Nail Omerovic,Osijek,Attacker,23.0,2694.0,9.0,1.0,0.3006681514476614,0.0334075723830735,56.17283950617284,68.51851851851852,58.02469135802469,51.8348623853211,59.99830105334692,74.31192660550458,57.1559633027523,24.472477064220183,69.44444444444444,70.9104938271605,,0.0,7.449541284403669,67.44784233775059,47.25074880090916,12.747552252437764,6.373776126218882,1.5951419229851318,67.96721910255094
best_young_talents,15,37596443,Rokas Pukstas,Hajduk Split,Midfielder,21.0,2455.0,9.0,1.0,0.329938900203666,0.0366598778004073,86.15384615384615,18.461538461538463,70.76923076923077,38.07339449541285,56.4227240649259,84.70948012232417,38.71559633027523,63.05045871559633,49.61538461538461,46.53846153846154,,4.0,6.825688073394495,67.24841213832039,56.332793137714695,0.0899309272112063,0.0449654636056031,0.0,56.46768952853151
best_u23_players_by_potential,1,37538492,Gabriel Vidovic,Dinamo Zagreb,Attacker,22.0,1380.0,7.0,4.0,0.4565217391304347,0.2608695652173913,79.62962962962963,96.2962962962963,80.86419753086419,81.65137614678899,85.20217465171594,71.55963302752293,61.10091743119267,32.8440366972477,76.3888888888889,86.7283950617284,,2.0,4.0,91.20217465171594,63.549995266537,21.65217938517894,10.82608969258947,0.0,96.0282643443054
best_u23_players_by_potential,2,37596354,Sergi Domínguez,Dinamo Zagreb,Defender,21.0,2576.0,2.0,3.0,0.0698757763975155,0.1048136645962733,81.09756097560975,87.39837398373983,76.01626016260163,60.55045871559633,79.40870440814498,31.269113149847097,67.43119266055047,82.24770642201835,63.41463414634147,79.01422764227644,,4.0,7.08256880733945,90.49127321548444,63.549995266537,15.858709141607989,7.929354570803994,0.0,87.33805897894898
best_u23_players_by_potential,3,37324970,Marko Soldo,Dinamo Zagreb,Midfielder,22.0,689.0,3.0,1.0,0.3918722786647315,0.1306240928882438,92.56410256410255,76.92307692307692,83.07692307692308,64.22018348623854,82.19124911785461,68.348623853211,64.86238532110092,68.76146788990826,66.53846153846155,78.65384615384616,,2.0,1.2844036697247707,85.47565278757938,63.549995266537,18.64125385131761,9.320626925658807,0.0,91.5118760435134
