player_id,player_name,age_2024_2025,age_2025_2026,team_2024_2025,team_2025_2026,position_2024_2025,position_2025_2026,minutes_2024_2025,minutes_2025_2026,minutes_change,overall_score_2024_2025,overall_score_2025_2026,overall_score_change,age_potential_score_change,attacking_score_change,creative_score_change,defensive_score_change,dribbling_score_change,passing_score_change,duel_defending_score_change,progressive_midfielder_score_change,passer_defender_score_change,underrated_score_change,changed_team,same_position,minutes_increased,young_player,improved_overall,improved_specialist_score
73871,Filip Krovinovic,30,30.0,Hajduk Split,Hajduk Split,Midfielder,Midfielder,2240.0,2140.0,-100.0,63.43775361142672,56.15808045165844,-7.279673159768279,-7.0551296044953205,-4.321143337536789,3.362757461118129,-23.48886086591005,13.161958397674631,17.17049686620038,-11.855754382777718,11.45018915510719,-5.842791088692721,-14.568336390691421,False,True,False,False,False,True
73519,Josip Misic,32,32.0,Dinamo Zagreb,Dinamo Zagreb,Midfielder,Midfielder,2168.0,2658.0,490.0,53.55542931342314,66.19901199717712,12.643582683753984,14.045344878322062,26.002522068095846,2.3371164354770997,20.613703236654047,12.792563660035732,4.766100463257345,4.4152511581433345,11.23581336696089,12.233081126523757,13.96809104907404,False,True,True,False,True,True
74071,Ivan Nevistic,27,27.0,Dinamo Zagreb,Dinamo Zagreb,Goalkeeper,Goalkeeper,2160.0,1170.0,-990.0,58.55728429985855,56.37075013491634,-2.186534164942209,-4.891957000803785,-0.6302521008403374,-2.4509803921568647,-3.15126050420168,33.33636115905169,-11.699518575710783,0.31076846216731724,18.69747899159664,-1.6018907563025238,-2.186534164942209,False,True,False,False,False,True
62670,Ljuban Crepulja,32,32.0,Slaven Koprivnica,Slaven Koprivnica,Midfielder,Midfielder,2154.0,1841.0,-313.0,58.47021587404642,74.53211009174312,16.061894217696704,15.708001947735752,33.74947456914669,17.242538881883164,4.800336275746126,21.774608653525906,7.58197838132439,2.1082750476882595,19.95586380832284,6.507986548970166,24.350244790226128,False,True,False,False,True,True
2890,Kévin Théophile-Catherine,36,36.0,Dinamo Zagreb,Dinamo Zagreb,Defender,Defender,2145.0,194.0,-1951.0,60.55830583058306,,,,,,,,,,,,,False,True,False,False,False,False
74849,Ivan Bozic,29,29.0,Šibenik,Slaven Koprivnica,Attacker,Attacker,2058.0,330.0,-1728.0,23.392439243924382,,,,,,,,,,,,,True,True,False,False,False,False
68104,Advan Kadusic,28,28.0,Istra 1961,Istra 1961,Defender,Defender,2052.0,2046.0,-6.0,36.27475247524752,56.90199149697919,20.627239021731675,20.911733526227984,25.925925925925938,-7.509033423667574,45.912375790424576,11.243830805098867,4.831501498773733,36.302343537106,9.569783197831974,27.347278681120144,25.101456807591887,False,True,False,False,True,True
37596430,Simun Hrgovic,22,22.0,Hajduk Split,Hajduk Split,Defender,Defender,2033.0,2238.0,205.0,48.32508250825082,40.16558514208995,-8.15949736616087,-7.358334681085026,-9.902890695573621,-1.8405600722673867,-15.966576332429991,2.1951736458049496,12.293123807793613,-5.833409028976291,-1.371951219512198,-6.818823396567296,-8.52152054009106,False,True,True,True,False,True
46031,Marcel Heister,33,33.0,Istra 1961,Istra 1961,Defender,Defender,2004.0,2107.0,103.0,51.83305830583058,62.07708659655404,10.244028290723456,10.79121695454397,24.66124661246613,-3.2633242999096623,12.262872628726285,-3.910436915251161,-5.131256244890537,2.6889363248251357,-10.179539295392956,3.997289972899729,16.059607727043485,False,True,True,False,True,True
37582792,Luka Mamic,23,23.0,Varaždin,Varaždin,Midfielder,Midfielder,2003.0,2103.0,100.0,50.15094952118163,44.98306280875088,-5.16788671243075,-4.617791335920614,19.831862126944074,-25.14501891551072,-11.021437578814623,-12.366397190177729,-14.319193387228623,-5.957171405213927,-25.31525851197982,-13.7452711223203,-7.098490916086114,False,True,True,True,False,False
