category,rank,player_id,player_name,team_name,position,age,minutes,dribbling_score,passing_score,duel_defending_score,progressive_midfielder_score,passer_defender_score,creative_score,defensive_score,overall_score,successful_dribbles_per90,dribble_success_rate,fouls_drawn_per90,passes_per90,key_passes_per90,pass_accuracy,accurate_long_balls_per90,accurate_crosses_per90,tackles_per90,interceptions_per90,aerials_won_per90,clearances_per90,duel_success_rate
best_ball_playing_defenders,2,3533873,Ivan Nekic,Varaždin,Defender,25,1596.0,48.67986798679868,60.29702970297031,83.11881188118812,50.34722222222222,72.16435185185185,56.94444444444445,78.7037037037037,55.93784378437844,0.3947368421052631,87.5,0.2819548872180451,54.19172932330827,0.225563909774436,81.48,4.06015037593985,0.056390977443609,1.8609022556390973,1.8045112781954888,2.537593984962406,3.721804511278195,61.224489795918366
best_ball_playing_defenders,3,73887,Leonardo Sigali,Lokomotiva Zagreb,Defender,39,1022.0,47.1947194719472,57.22772277227723,75.14851485148516,37.15277777777778,70.83333333333334,59.25925925925926,75.0,48.4192794279428,0.0880626223091976,50.0,1.2328767123287672,47.465753424657535,0.2641878669275929,85.9,3.522504892367906,0.0,1.8493150684931507,1.4090019569471623,1.4970645792563602,5.724070450097847,62.65060240963855
best_ball_playing_defenders,4,37544959,Moris Valincic,Istra 1961,Defender,23,2619.0,80.03300330033004,64.45544554455446,68.76237623762377,64.93055555555556,69.03935185185185,71.75925925925925,75.92592592592594,68.22469746974699,1.0309278350515465,54.54545454545455,1.7525773195876289,46.63230240549828,0.5154639175257731,84.6,2.405498281786941,0.3092783505154639,1.924398625429553,1.7525773195876289,1.2371134020618555,2.164948453608248,58.44594594594594
best_ball_playing_defenders,5,52801,Dario Maresic,Istra 1961,Defender,26,2911.0,63.03630363036303,67.22772277227723,69.35643564356434,62.15277777777778,67.70833333333334,52.31481481481482,59.72222222222223,61.679042904290434,0.3710065269666781,70.58823529411765,1.205771212641704,58.34077636551013,0.6183442116111302,77.8,6.214359326691858,0.1545860529027825,2.164204740638956,1.0202679491583648,1.6076949501889386,3.462727585022329,56.578947368421055
best_ball_playing_defenders,6,32405608,Ivan Smolcic,Rijeka,Defender,25,1564.0,37.54125412541254,64.35643564356437,78.53960396039604,79.51388888888889,67.70833333333334,48.14814814814815,77.77777777777777,61.05335533553355,0.3452685421994885,35.294117647058826,0.9207161125319692,41.20204603580563,1.0933503836317136,70.39,3.740409207161125,0.5179028132992327,2.129156010230179,2.071611253196931,2.301790281329924,2.647058823529412,57.30994152046784
best_ball_playing_defenders,7,37546618,Raúl Torrente,Dinamo Zagreb,Defender,24,1650.0,13.531353135313532,63.26732673267327,73.30445544554455,45.3125,67.24537037037038,83.33333333333333,61.57407407407408,75.6277502750275,0.0,0.0,0.6545454545454545,62.67272727272727,0.3272727272727272,86.77,3.109090909090909,0.0545454545454545,1.6363636363636365,0.9272727272727272,2.018181818181818,4.418181818181818,66.38655462184875
best_ball_playing_defenders,8,75066,Filip Uremovic,Hajduk Split,Defender,29,2780.0,37.788778877887786,59.4059405940594,79.55445544554455,41.66666666666666,65.50925925925925,68.51851851851852,72.68518518518518,66.06710671067107,0.1942446043165467,50.0,0.5503597122302158,50.24460431654676,0.1618705035971223,83.83,3.0431654676258995,0.1618705035971223,1.683453237410072,1.4568345323741008,3.302158273381295,4.176258992805756,61.92170818505338
best_ball_playing_defenders,9,432894,Maxime Bernauer,Dinamo Zagreb,Defender,28,735.0,28.87788778877888,73.56435643564357,63.069306930693074,48.26388888888889,64.87268518518519,71.75925925925925,45.37037037037037,48.62692519251925,0.1224489795918367,25.0,1.1020408163265305,68.57142857142857,0.3673469387755102,86.96,6.122448979591836,0.2448979591836734,0.979591836734694,1.1020408163265305,1.836734693877551,3.306122448979592,60.0
best_ball_playing_defenders,10,129585,Alessandro Tuia,Osijek,Defender,36,1537.0,22.27722772277228,53.16831683168317,75.07425742574259,48.09027777777778,64.6412037037037,62.96296296296296,69.9074074074074,48.05211771177117,0.0,0.0,1.1711125569290826,47.95705920624594,0.2342225113858165,79.73,4.040338321405335,0.0,1.346779440468445,1.4638906961613534,2.108002602472349,5.504229017566688,65.2542372881356
best_ball_playing_defenders,11,24817153,Iurie Iovu,Istra 1961,Defender,24,1043.0,42.32673267326732,43.366336633663366,85.94059405940594,54.86111111111112,63.19444444444445,52.31481481481481,86.11111111111113,51.45145764576458,0.1725790987535954,66.66666666666667,0.4314477468839885,36.50047938638543,0.3451581975071908,77.3,2.329817833173538,0.0,2.6749760306807286,1.2943432406519657,3.537871524448706,4.14189837008629,65.83333333333333
